intrauterino,B-ety
rastjo,I-ety
zaviranja,I-ety
.,O
"
"
naslednji,O
dve,O
nosečnosti,O
sta,O
bili,O
prekinjeni,O
na,O
zahtevo,O
staršev,O
",",O
potem,O
ko,O
je,O
biopsija,O
horionskih,O
resic,O
razkrila,O
mutacijo,O
",",O
ki,O
povzroča,O
pozno,O
družinsko,B-ety
hiperinsulinemično,I-ety
hipoglikemijo,I-ety
.,O
"
"
med,O
četrto,O
nosečnostjo,O
",",O
v,O
kateri,O
je,O
imel,O
plod,O
tudi,O
mutacijo,O
",",O
so,O
zaporedni,O
ultrazvočni,O
pregledi,O
pokazali,O
mal,O
plod,O
z,O
ustrezno,O
rastjo,O
.,O
"
"
ob,O
rojstvu,O
je,O
bilo,O
deklico,O
majhno,B-ety
za,I-ety
gestacijsko,I-ety
starost,I-ety
.,O
"
"
ona,O
je,O
bila,O
sprejeta,O
v,O
enoto,O
za,O
posebno,O
nego,O
novorojenčkov,O
zaradi,O
nizkega,B-ety
krvnega,I-ety
glukoze,I-ety
in,O
intravenskega,O
glukoze,O
in,O
zgodnje,O
hranjenje,O
je,O
bilo,O
začeto,O
.,O
"
"
stara,O
en,O
dan,O
",",O
njeno,O
stanje,O
se,O
je,O
poslabšalo,O
z,O
znaki,O
abdominalne,B-ety
katastrofe,I-ety
",",O
kar,O
kaže,O
na,O
nekrotizirajoči,B-ety
enterokolitis,I-ety
.,O
"
"
po,O
dveh,O
laparotomijah,O
-,O
obe,O
potrjujeta,O
nekrotizirajoč,B-ety
enterokolitis,I-ety
-,O
je,O
otrok,O
umrl,O
8,O
dni,O
po,O
rojstvu,O
.,O
"
"
V,O
naslednjih,O
dveh,O
nosečnostih,O
so,O
sandostatin,O
LAR,O
®,O
prenehali,O
uporabljati,O
pred,O
nosečnostjo,O
in,O
pacientko,O
so,O
zdravili,O
le,O
z,O
omejitvijo,O
prehrane,O
omejitev,O
in,O
intenzivnim,O
nadzorom,O
glukoze,O
nadzor,O
.,O
"
"
obe,O
nosečnosti,O
sta,O
se,O
uspešno,O
zaključili,O
.,O
"
"
en,O
otrok,O
je,O
nosil,O
mutacijo,O
in,O
je,O
bil,O
majhen,O
za,O
gestacijsko,O
starost,O
ob,O
rojstvu,O
",",O
medtem,O
ko,O
drugi,O
otrok,O
ni,O
nosil,O
mutacije,O
in,O
je,O
imel,O
normalno,B-ety
porodno,I-ety
težo,I-ety
.,O
"
"
49,O
-,O
letna,O
belka,O
kavkaške,O
rase,O
se,O
je,O
prijavila,O
z,O
vaginalno,B-ety
krvavitvijo,I-ety
.,O
"
"
ginekološki,O
pregled,O
je,O
razkril,O
cistično,B-ety
spremembo,I-ety
",",O
ki,O
je,O
izvirala,O
iz,O
njene,O
materničnega,O
vratu,O
.,O
"
"
pregled,O
vzorca,O
biopsije,O
je,O
razkril,O
slabo,B-ety
diferenciran,I-ety
neoplazem,I-ety
",",O
z,O
listi,O
majhnih,O
hiperkromatičnih,O
celic,O
",",O
ki,O
so,O
obarvane,O
šibko,O
za,O
nevroendokrine,O
markerje,O
.,O
"
"
diagnoza,O
je,O
bila,O
postavljena,O
za,O
majhno,B-ety
celično,I-ety
karcinomo,I-ety
in,O
začela,O
je,O
s,O
sočasno,O
kemoterapijo,O
in,O
obsevanjem,O
.,O
"
"
vendar,O
je,O
dodatna,O
pozitivna,O
imunobarvanje,O
za,O
CD99,O
močno,O
sugestivna,O
za,O
ewingov,B-ety
sarkom,I-ety
.,O
"
"
fluorescenčna,O
in,O
situ,O
hibridizacija,O
je,O
razkrila,O
preureditev,O
gena,O
ESWR1,O
",",O
potrjuje,O
ewingov,B-ety
sarkom,I-ety
.,O
"
"
naš,O
pacient,O
je,O
opravil,O
operacijo,O
",",O
ki,O
je,O
potrdila,O
stopnjo,O
IIB,O
ewingov,B-ety
sarkom,I-ety
.,O
"
"
prejela,O
je,O
dopolnilno,O
kemoterapijo,O
",",O
vendar,O
je,O
umrla,O
zaradi,O
napredovanja,O
metastatske,B-ety
bolezni,I-ety
po,O
štirih,O
ciklih,O
.,O
"
"
36,O
-,O
letna,O
kmetica,O
",",O
ki,O
je,O
v,O
peti,O
nosečnosti,O
rodila,O
štirikrat,O
",",O
in,O
je,O
bila,O
v,O
27,O
tednih,O
gestacije,O
",",O
se,O
je,O
predstavila,O
v,O
naši,O
ustanovi,O
.,O
"
"
njena,O
glavna,O
pritožba,O
je,O
bila,O
3,O
-,O
mesečna,O
zgodovina,O
epigastrične,B-ety
abdominalne,I-ety
bolečine,I-ety
",",O
ki,O
je,O
bila,O
postopna,O
ob,O
začetku,O
",",O
turobna,O
in,O
stalna,O
.,O
"
"
bolečina,O
se,O
je,O
postopoma,O
poslabšala,O
v,O
mesecih,O
brez,O
znanih,O
olajševalnih,O
ali,O
poslabševalnih,O
faktorjev,O
",",O
vendar,O
z,O
občasnim,O
sevanjem,O
v,O
prsni,O
koš,O
.,O
"
"
V,O
zgodovini,O
je,O
bilo,O
pomembno,O
izgubo,B-ety
teže,I-ety
",",O
vendar,O
ni,O
bilo,O
povezano,O
z,O
zgodnjo,B-ety
sitostjo,I-ety
",",O
zlatenico,B-ety
",",O
vročino,B-ety
",",O
srbenjem,B-ety
ali,O
spontanim,B-ety
krvavenjem,I-ety
.,O
"
"
ni,O
zgodovine,O
krvnih,O
transfuzij,O
in,O
pacientka,O
je,O
bila,O
na,O
svoji,O
rutinski,O
hematinični,O
terapiji,O
iz,O
antenatalne,O
ambulante,O
(,O
ANC,O
),O
.,O
"
"
ona,O
ni,O
znana,O
diabetičarka,B-ety
",",O
hipertenzivna,B-ety
in,O
nima,O
znane,O
kronične,O
bolezni,O
.,O
"
"
pacientka,O
ni,O
poznala,O
svojega,O
stanja,O
hepatitisa,O
.,O
"
"
zanikal,O
je,O
uživanje,O
alkohola,O
ali,O
kajenje,O
.,O
"
"
ni,O
bilo,O
kardiorespiratornih,O
ali,O
urogenitalnih,O
simptomov,O
.,O
"
"
ona,O
ni,O
shranjevala,O
žit,O
doma,O
in,O
ni,O
imela,O
znanega,O
stika,O
s,O
kemikalijami,O
ali,O
ionizirajočim,O
sevanjem,O
.,O
klinični,O
znaki,O
ob,O
pregledu,O
so,O
vključevali,O
izčrpanost,B-ety
",",O
rahlo,O
bledico,B-ety
",",O
pridih,O
zlatenice,B-ety
",",O
vendar,O
dobro,O
hidrirana,O
",",O
brez,O
vročine,O
in,O
brez,O
otipljivih,O
bezgavk,O
.,O
"
"
imela,O
je,O
palmar,O
eritem,B-ety
",",O
vendar,O
ni,O
imela,O
klubanja,B-ety
in,O
parotidne,B-ety
povečanje,I-ety
.,O
"
"
pregledi,O
dihal,O
",",O
kardiovaskularnega,O
in,O
nevrološkega,O
sistema,O
so,O
bili,O
neznačilni,O
.,O
"
"
trebušna,O
votlina,O
je,O
bila,O
močno,O
napeta,O
z,O
izkrivljeno,O
obliko,O
v,O
zgornji,O
polovici,O
in,O
vidno,O
napetimi,O
žilami,O
sprednje,O
trebušne,O
stene,O
",",O
ki,O
so,O
se,O
odvajale,O
od,O
popka,O
.,O
"
"
jetra,O
so,O
bila,O
povečana,O
12cm,O
pod,O
rebrno,O
obrobo,O
z,O
razponom,O
17cm,O
.,O
"
"
jetra,O
so,O
bila,O
trda,O
",",O
vozličasta,O
z,O
nepravilnim,O
robom,O
",",O
blago,O
občutljiva,O
in,O
so,O
imela,O
šumenje,O
pri,O
auskultaciji,O
.,O
"
"
vranica,O
ni,O
bila,O
občutljiva,O
",",O
vendar,O
z,O
zmerno,O
ascitesom,B-ety
in,O
dvojno,B-ety
edemo,I-ety
do,O
sredine,O
goleni,O
.,O
"
"
simfizofundalna,O
višina,O
je,O
bila,O
26,O
cm,O
",",O
z,O
longitudinalno,O
lego,O
in,O
prezentoacijo,O
medeničnega,O
konca,O
.,O
"
"
plodovo,O
srce,O
je,O
imelo,O
utrip,O
134,O
utripov,O
na,O
minuto,O
in,O
je,O
bil,O
reden,O
.,O
"
"
rektalni,O
in,O
vaginalni,O
pregled,O
sta,O
bila,O
neznačilna,O
.,O
"
"
začetna,O
diagnoza,O
hepatocelularnega,O
karcinoma,O
v,O
nosečnosti,O
je,O
bila,O
postavljena,O
.,O
"
"
laboratorijska,O
ocena,O
je,O
razkrila,O
HB,O
-,O
"10,3g",O
/,O
dl,O
",",O
WBC,O
10200,O
celic,O
/,O
dl,O
;,O
nevtrofilci,O
"59,3%",O
",",O
limfociti,O
"26,1%",O
",",O
monociti,O
"10,1%",O
in,O
ezinofilci,O
"2,7%",O
.,O
"
"
trombociti,O
350000,O
/,O
ul,O
.,O
"
"
normalen,O
bilirubin,O
",",O
vendar,O
sta,O
bila,O
GGT,O
in,O
AST,O
povišana,O
(,O
4,O
-,O
krat,O
nad,O
zgornjo,O
mejo,O
),O
.,O
"
"
skupni,O
protein,O
in,O
albumin,O
sta,O
bila,O
nizka,O
",",O
44g,O
/,O
L,O
in,O
29g,O
/,O
L,O
oziroma,O
z,O
INR,O
-,O
1.3,O
.,O
"
"
hbsag,O
je,O
bil,O
pozitiven,O
",",O
hbeag,O
negativen,O
z,O
nivojem,O
HBV,O
DNA,O
126869,O
IU,O
/,O
ml,O
(,O
virusna,O
obremenitev,O
),O
.,O
"
"
VDRL,O
pozitiven,O
",",O
vendar,O
TPHA,O
ni,O
bil,O
opravljen,O
.,O
"
"
alfafeto,O
protein,O
(,O
AFP,O
),O
50000KU,O
/,O
L,O
.,O
"
"
ona,O
je,O
testirala,O
negativno,O
na,O
HIV,O
in,O
HCV,O
.,O
"
"
trebušni,O
ultrazvok,O
je,O
pokazal,O
heterogeno,O
grobo,O
jetra,O
z,O
več,O
hipoeoičnimi,O
lezijami,O
.,O
"
"
jetra,O
so,O
merila,O
"17,2",O
cm,O
in,O
bilo,O
je,O
blago,O
ascites,O
.,O
"
"
medenično,O
skeniranje,O
je,O
razkrilo,O
plod,O
star,O
27,O
tednov,O
in,O
3,O
dni,O
",",O
z,O
aktivnimi,O
plodovimi,O
gibanji,O
.,O
"
"
revidirana,O
diagnoza,O
hepatocelularnega,B-ety
karcinoma,I-ety
na,I-ety
cirhotični,I-ety
jetri,I-ety
z,O
dekompenzacijo,B-ety
v,O
nosečnosti,O
je,O
bila,O
postavljena,O
.,O
"
"
ona,O
je,O
bila,O
obravnavana,O
z,O
analgetiki,O
",",O
furosemidom,O
",",O
spironolaktonom,O
in,O
lamivudinom,O
",",O
dodanim,O
za,O
preprečevanje,O
prenosa,O
okužbe,O
s,O
hepatitisom,O
B,O
od,O
matere,O
do,O
otroka,O
.,O
"
"
načrt,O
načrt,O
je,O
bil,O
",",O
da,O
se,O
nosečnost,O
nadaljuje,O
do,O
najmanj,O
32,O
.,O
dokončanega,O
tedna,O
",",O
da,O
bi,O
izboljšali,O
možnosti,O
za,O
preživetje,O
novorojenčka,O
preživetje,O
.,O
"
"
vendar,O
je,O
zaradi,O
napredujoče,O
neznosne,O
trebušne,O
bolečine,O
bila,O
nosečnost,O
prekinjena,O
pri,O
30,O
tednih,O
in,O
3,O
dneh,O
z,O
uspešno,O
indukcijo,O
poroda,O
.,O
"
"
izid,O
je,O
bil,O
sveže,O
mrtvorojenče,O
z,O
težo,O
"1,2kg",O
.,O
"
"
bolečina,O
se,O
je,O
po,O
porodu,O
močno,O
zmanjšala,O
in,O
je,O
bila,O
odpuščena,O
domov,O
po,O
5,O
dneh,O
.,O
"
"
ona,O
je,O
bila,O
naročena,O
na,O
nadaljnji,O
obisk,O
v,O
gastroenterološki,O
ambulanti,O
.,O
"
"
ona,O
je,O
bila,O
videna,O
v,O
ambulanti,O
2,O
tedna,O
in,O
štiri,O
tedne,O
po,O
odpustu,O
",",O
vendar,O
je,O
bila,O
izgubljena,O
za,O
nadaljnje,O
spremljanje,O
.,O
"
"
predstavljamo,O
primer,O
32,O
-,O
letne,O
ženske,O
z,O
zgodovino,O
postopnega,O
povečanja,B-ety
sprednjega,I-ety
dela,I-ety
vratu,I-ety
.,O
"
"
zdravstvena,O
zgodovina,O
je,O
bila,O
neznačilna,O
in,O
ni,O
obstajala,O
nobena,O
sopojavajoča,O
se,O
bolezen,O
.,O
"
"
ni,O
bilo,O
zgodovine,O
izpostavljenosti,O
sevanju,O
.,O
"
"
klinični,O
pregled,O
je,O
razkril,O
večvozlični,B-ety
golšavost,I-ety
.,O
računalniška,O
tomografija,O
je,O
pokazala,O
vozlič,B-ety
ščitnice,I-ety
v,O
levem,O
režnju,O
",",O
ki,O
se,O
razteza,O
do,O
istmusa,O
in,O
desnega,O
režnja,O
z,O
sprednjo,B-ety
in,I-ety
zadnjo,I-ety
kapsularno,I-ety
rupturo,I-ety
",",O
ki,O
se,O
skrči,O
v,O
tesnem,O
stiku,O
z,O
vaskularno,O
osjo,O
levo,O
karotidno-jugularno,O
in,O
potopi,O
v,O
cervikotorakalno,O
stran,O
od,O
luknje,O
aortnega,O
loka,O
.,O
ni,O
bilo,O
dokazov,O
o,O
pljučnih,B-ety
lezijah,I-ety
.,O
"
"
pacient,O
je,O
bil,O
podvržen,O
kirurški,O
raziskavi,O
.,O
"
"
na,O
levi,O
strani,O
je,O
bil,O
trd,O
reženj,B-ety
vozlič,I-ety
velikosti,O
5,O
cm,O
",",O
ki,O
prodira,O
v,O
sosednje,O
mišice,O
in,O
delno,O
prodira,O
v,O
trahejo,O
.,O
"
"
iz,O
intraoperativne,O
patološke,O
posvetovalne,O
diagnoze,O
je,O
bilo,O
:,O
nediferenciran,B-ety
karcinom,I-ety
.,O
"
"
izvedena,O
je,O
bila,O
popolna,O
tiroidektomija,O
.,O
"
"
histološki,O
pregled,O
je,O
pokazal,O
proliferacijo,B-ety
podolgovatih,I-ety
celic,I-ety
v,I-ety
obliki,I-ety
vretena,I-ety
",",O
razporejenih,O
v,O
prepletajoče,O
se,O
snope,O
različnih,O
velikosti,O
",",O
ki,O
se,O
sekajo,O
pod,O
pravim,O
kotom,O
.,O
"
"
rakave,B-ety
celice,I-ety
so,O
atipične,O
z,O
nenavadnimi,O
jedri,O
.,O
"
"
kromatin,O
je,O
neenakomerno,O
razporejen,O
.,O
"
"
citoplazemska,O
membrana,O
je,O
nepravilna,O
in,O
debel,O
.,O
"
"
nukleolus,O
je,O
zelo,O
velik,O
.,O
"
"
tumor,B-ety
izvaja,O
pritisk,O
proti,O
ščitničnemu,O
parenhimu,O
",",O
ki,O
je,O
ločen,O
z,O
vlaknasto,O
kapsulo,O
.,O
"
"
mitotska,O
stopnja,O
je,O
bila,O
izjemno,O
visoka,O
(,O
19,O
mitoz,O
/,O
10,O
visoko,O
močno,O
polje,O
),O
",",O
prisotne,O
so,O
bile,O
tudi,O
atipične,O
mitotske,O
številke,O
.,O
"
"
neoplazija,B-ety
je,O
pokazala,O
invazijo,O
v,O
peri-glandularno,O
maščobno,O
tkivo.imunohistokemično,O
obarvanje,O
drsnikov,O
s,O
caldesmonom,O
",",O
desminom,O
",",O
panck,O
",",O
CK5,O
-,O
6,O
",",O
CK7,O
",",O
miogeninom,O
",",O
epitelnim,O
membranskim,O
antigenom,O
(,O
EMA,O
),O
",",O
CEA,O
",",O
ščitničnim,O
transkripcijskim,O
faktorjem,O
(,O
TTF,O
-,O
1,O
),O
",",O
pancitokeratinom,O
",",O
gladko,O
mišično,O
aktinom,O
(,O
SMA,O
),O
",",O
melana,O
",",O
S,O
100,O
proteinom,O
",",O
CD,O
45,O
",",O
CD3,O
",",O
CD30,O
",",O
CD,O
20,O
",",O
CD,O
15,O
",",O
CD34,O
",",O
ALK,O
",",O
kalcitoninom,O
in,O
KI,O
67,O
proteinom,O
je,O
bilo,O
izvedeno,O
.,O
"
"
tumor,B-ety
je,O
bil,O
močno,O
pozitiven,O
za,O
caldesmon,O
",",O
SMA,O
",",O
desmin,O
",",O
in,O
negativen,O
za,O
pancitokeratin,O
in,O
druge,O
epitelijske,O
",",O
limfoidne,O
in,O
melanocitske,O
markerje,O
.,O
"
"
na,O
podlagi,O
kliničnih,O
",",O
radiografskih,O
",",O
histopatoloških,O
in,O
imunohistokemičnih,O
značilnosti,O
je,O
bila,O
končna,O
diagnoza,O
primarni,O
ščitnični,B-ety
leiomiomosarkom,I-ety
",",O
FNCLCC,O
stopnja,O
3,O
.,O
na,O
multidisciplinarnem,O
tumorju,O
je,O
bilo,O
odločeno,O
",",O
da,O
adjuvantno,O
loco,O
regionalno,O
RT,O
in,O
kemoterapijo,O
z,O
ifosfamidom,O
in,O
doksorubicinom,O
.,O
"
"
2,O
-,O
letni,O
japonski,O
fant,O
se,O
je,O
nedavno,O
pojavil,O
v,O
našem,O
oddelku,O
z,O
glavnim,O
pritožbo,O
o,O
vratu,B-ety
oteklini,I-ety
.,O
fizični,O
pregled,O
je,O
razkril,O
bilateralno,O
tonzilitis,B-ety
in,O
oteklino,O
leve,O
zadnje,O
stene,O
žrela,O
.,O
nujna,O
računalniška,O
tomografija,O
vratu,O
angiografija,O
je,O
pokazala,O
kontrastno,O
izboljšano,O
abscesno,O
votlino,O
zadaj,O
levi,O
retrofaringealni,O
prostor,O
",",O
in,O
nizko-gostoto,O
območje,O
",",O
obkroženo,O
z,O
območjem,O
brez,O
kontrastnega,O
izboljšanja,O
v,O
zadnjem,O
delu,O
vratu,O
.,O
slednje,O
je,O
bilo,O
sumljivo,O
",",O
da,O
je,O
globoka,O
vratna,O
infekcija,B-ety
sekundarna,O
retrofaringealnemu,B-ety
abscesu,I-ety
.,O
po,O
operaciji,O
je,O
bil,O
pacient,O
diagnoziran,O
z,O
retrofaringealnim,B-ety
abscesom,I-ety
in,O
sočasnim,O
cističnim,B-ety
limfangiomom,I-ety
.,O
lezije,B-ety
so,O
se,O
izboljšale,O
po,O
intraoralni,O
inciziji,O
in,O
drenaži,O
",",O
ter,O
uporabi,O
antibiotikov,O
.,O
"
"
27,O
-,O
letna,O
noseča,O
ženska,O
se,O
je,O
pojavila,O
v,O
našem,O
zdravstvenem,O
centru,O
v,O
35,O
.,O
tednu,O
gestacije,O
s,O
3,O
-,O
mesečno,O
zgodovino,O
bolečine,B-ety
v,I-ety
zgornjem,I-ety
desnem,I-ety
delu,I-ety
trebuha,I-ety
povezano,O
z,O
splošnim,B-ety
srbenjem,I-ety
",",O
čajem,B-ety
obarvanim,I-ety
urinom,I-ety
",",O
blatom,B-ety
barve,I-ety
mastike,I-ety
in,O
pomembno,O
izgubo,B-ety
teže,I-ety
.,O
"
"
brez,O
glavobola,B-ety
",",O
zamegljenega,B-ety
vida,I-ety
ali,O
spontanega,O
krvavenja,B-ety
ni,O
bilo,O
omenjeno,O
.,O
"
"
ona,O
ni,O
bila,O
znana,O
diabetičarka,B-ety
ali,O
hipertenzivna,B-ety
in,O
ni,O
imela,O
zgodovine,O
krvne,O
transfuzije,O
.,O
"
"
klinični,O
znaki,O
ob,O
pregledu,O
so,O
vključevali,O
blago,O
bledo,B-ety
barvo,I-ety
kože,I-ety
in,O
holestatsko,B-ety
zlatenico,I-ety
.,O
"
"
njen,O
krvni,O
tlak,O
je,O
bil,O
100,O
/,O
70,O
mmhg,O
s,O
pulznim,O
utripom,O
98,O
utripov,O
/,O
min,O
",",O
dihalna,O
frekvenca,O
približno,O
16,O
/,O
min,O
in,O
oralna,O
temperatura,O
37,O
°,O
C,O
.,O
"
"
izvidi,O
dihalnih,O
",",O
kardiovaskularnih,O
in,O
nevroloških,O
pregledov,O
so,O
bili,O
neznačilni,O
.,O
"
"
trebušna,O
votlina,O
je,O
bila,O
očitno,O
razširjena,O
z,O
vidnimi,O
kolateralnimi,O
žilami,O
.,O
"
"
jetera,O
je,O
bila,O
povečana,O
",",O
trda,O
",",O
vozličasta,O
z,O
bolečim,O
nepravilnim,O
robom,O
.,O
"
"
vranica,O
ni,O
bila,O
občutljiva,O
.,O
"
"
bilo,O
je,O
dvojno,B-ety
otekanje,I-ety
do,O
sredine,O
goleni,O
.,O
"
"
plodovo,O
srce,O
je,O
imelo,O
utrip,O
140,O
bpm,O
in,O
je,O
bil,O
reden,O
.,O
"
"
laboratorijski,O
pregled,O
je,O
pokazal,O
levkocitozo,B-ety
",",O
anemijo,B-ety
in,O
normalno,O
trombocitno,O
število,O
.,O
"
"
aspartatna,O
aminotransferaza,O
(,O
AST,O
),O
je,O
bila,O
povišana,O
(,O
4,O
-,O
krat,O
zgornja,O
meja,O
),O
",",O
skupni,O
protein,O
in,O
albumin,O
sta,O
bila,O
nizka,O
",",O
43g,O
/,O
L,O
in,O
25g,O
/,O
L,O
oziroma,O
",",O
INR,O
1.20,O
in,O
glikemija,O
0.70g,O
/,O
L,O
.,O
"
"
njena,O
alfa-fetoprotein,O
(,O
AFP,O
),O
je,O
bil,O
višji,O
(,O
2232,O
ng,O
/,O
ml,O
),O
.,O
"
"
hbsag,O
je,O
bil,O
pozitiven,O
.,O
"
"
testirala,O
je,O
negativno,O
na,O
humanega,B-ety
imunsko,I-ety
pomanjkljivega,I-ety
virusa,I-ety
(,O
HIV,B-ety
),O
in,O
HCV,B-ety
.,O
"
"
abdominalni,O
ultrazvok,O
je,O
pokazal,O
heterogeno,O
grobo,O
jetra,O
z,O
več,B-ety
hipoeoičnimi,I-ety
leznijami,I-ety
.,O
"
"
medenično,O
skeniranje,O
je,O
razkrilo,O
normalen,O
plod,O
z,O
gestacijsko,O
starostjo,O
približno,O
35,O
tednov,O
.,O
"
"
diagnoza,O
hepatocelularnega,B-ety
karcinoma,I-ety
na,O
dekompenzirani,B-ety
cirozi,I-ety
je,O
bila,O
postavljena,O
.,O
"
"
ona,O
je,O
bila,O
obravnavana,O
z,O
analgetiki,O
",",O
spironolaktonom,O
in,O
tenofovirom,O
",",O
ki,O
so,O
bili,O
dodani,O
za,O
preprečevanje,O
prenosa,O
okužbe,O
z,O
hepatitisom,B-ety
B,I-ety
od,O
matere,O
do,O
otroka,O
.,O
"
"
izhod,O
:,O
načrt,O
načrt,O
je,O
bil,O
",",O
da,O
se,O
zdravje,O
matere,O
izboljša,O
",",O
da,O
se,O
varno,O
sproži,O
porod,O
.,O
"
"
žal,O
je,O
pacient,O
na,O
drugi,O
dan,O
hospitalizacije,O
doživel,O
progresivno,O
izgubo,B-ety
zavesti,I-ety
skupaj,O
z,O
epistakso,B-ety
in,O
okvaro,B-ety
več,I-ety
organov,I-ety
.,O
"
"
laboratorijska,O
ocena,O
je,O
razkrila,O
HB,O
-,O
8.4g,O
/,O
dl,O
",",O
WBC,O
37500,O
celic,O
/,O
dl,O
",",O
platelets,O
436000,O
/,O
ul,O
",",O
INR,O
-,O
2.57,O
in,O
ponavljajočo,B-ety
se,I-ety
hipoglikemijo,I-ety
.,O
"
"
nujno,O
je,O
bila,O
izvedena,O
carski,O
rez,O
in,O
rezultat,O
je,O
bil,O
zdrav,O
novorojenček,O
",",O
ki,O
je,O
tehtal,O
"2,9",O
kg,O
",",O
vendar,O
je,O
mati,O
umrla,O
kmalu,O
zatem,O
.,O
"
"
53,O
-,O
letna,O
ženska,O
se,O
je,O
pojavila,O
z,O
posteriorno,O
levo,O
retroaurikularno,O
maso,O
",",O
ki,O
so,O
jo,O
odkrili,O
10,O
mesecev,O
nazaj,O
in,O
jo,O
odstranili,O
v,O
lokalni,O
bolnišnici,O
.,O
"
"
deset,O
dni,O
po,O
tem,O
posegu,O
je,O
bila,O
na,O
območju,O
reza,O
opazna,O
srbeča,B-ety
",",O
neboleča,O
lezijska,B-ety
velikosti,O
2,O
cm,O
x,O
2,O
cm,O
.,O
"
"
pacient,O
ni,O
imel,O
zgodovine,O
migrene,B-ety
",",O
izgube,B-ety
sluha,I-ety
",",O
alergije,B-ety
na,I-ety
zdravila,I-ety
ali,O
travme,B-ety
.,O
"
"
otoskopski,O
pregled,O
je,O
razkril,O
izboklino,O
v,O
zunanji,O
slušni,O
meatus,O
",",O
z,O
normalno,O
bobničnico,O
.,O
"
"
magnetna,O
resonanca,O
slikanje,O
(,O
MRI,O
),O
je,O
razkrilo,O
heterogeno,O
lezi,B-ety
.,O
"
"
pacient,O
je,O
bil,O
podvržen,O
širši,O
levi,O
parotidectomiji,O
.,O
"
"
izveden,O
je,O
bil,O
s-rez,O
dolg,O
10,O
cm,O
",",O
ki,O
se,O
razteza,O
od,O
ušesnega,O
mečka,O
proti,O
kotu,O
čeljusti,O
.,O
"
"
Z,O
palpacijo,O
je,O
bil,O
tumor,B-ety
lokaliziran,O
v,O
parotidni,O
žlezi,O
.,O
"
"
površinski,O
reženj,O
parotidne,O
žleze,O
je,O
bil,O
postopoma,O
odstranjen,O
z,O
previdnostjo,O
do,O
debla,O
obraznega,O
živca,O
.,O
"
"
tumor,B-ety
je,O
prodrlo,O
v,O
globoko,O
režo,O
parotidne,O
žleze,O
in,O
zadnjo,O
steno,O
zunanje,O
slušne,O
cevi,O
.,O
"
"
glob,O
globusa,O
parotidne,O
žleze,O
je,O
bil,O
odstranjen,O
hkrati,O
",",O
disekcija,O
levih,O
cervikalnih,O
bezgavk,O
pa,O
je,O
bila,O
izvedena,O
v,O
ravneh,O
II-IV,O
",",O
z,O
njenim,O
maščobnim,O
vezivnim,O
tkivom,O
.,O
"
"
izhod,O
:,O
premer,O
večjega,O
bezgavka,O
je,O
2,O
cm,O
.,O
"
"
metoda,O
rokavnega,O
odstranjevanja,O
je,O
bila,O
uporabljena,O
za,O
odstranitev,O
izbočenega,O
zadnjega,O
zidu,O
zunanje,O
slušne,O
poti,O
.,O
"
"
vstavljena,O
je,O
bila,O
drenažna,O
cev,O
.,O
"
"
ni,O
bilo,O
nobenih,O
zapletov,O
",",O
operacija,O
je,O
bila,O
zaključena,O
in,O
pacient,O
se,O
je,O
dobro,O
opomogel,O
.,O
"
"
patološki,O
rezultati,O
so,O
pokazali,O
",",O
da,O
je,O
tumor,B-ety
velikosti,O
približno,O
2,O
cm,O
x,O
2,O
cm,O
x,O
"1,4",O
cm,O
",",O
prizadel,O
epidermis,O
",",O
žile,O
in,O
živce,O
.,O
"
"
prišlo,O
je,O
do,O
razporeditve,O
limfnega,O
vozla,O
z,O
metastazo,B-ety
in,O
razporeditve,O
zunanje,O
slušnega,O
kanala,O
z,O
mucoepidermoidnim,B-ety
karcinomom,I-ety
.,O
"
"
imunohistokemični,O
rezultati,O
so,O
pokazali,O
CK7,O
(,O
+,O
),O
",",O
kalponin,O
(,O
-,O
),O
",",O
CK5,O
/,O
6,O
(,O
+,O
),O
",",O
P63,O
(,O
+,O
),O
",",O
S,O
-,O
100,O
(,O
-,O
),O
",",O
dog,O
-,O
1,O
(,O
+,O
),O
",",O
CD117,O
(,O
-,O
),O
",",O
ki,O
-,O
67,O
(,O
+,O
5%,O
),O
",",O
P53,O
(,O
-,O
),O
in,O
EMA,O
(,O
+,O
),O
.,O
"
"
hematoxylin,O
in,O
eosin,O
(,O
H,O
&,O
E,O
),O
barvanje,O
je,O
nakazovalo,O
na,O
D-PAS,O
pozitiven,O
.,O
"
"
klinična,O
diagnoza,O
je,O
bila,O
pleomorfni,O
adenom,O
.,O
"
"
62,O
-,O
letna,O
ženska,O
se,O
je,O
pojavila,O
z,O
pritožbami,O
zaradi,O
epigastrične,B-ety
bolečine,I-ety
in,O
bruhanja,B-ety
.,O
"
"
računalniška,O
tomografija,O
je,O
pokazala,O
27,O
-,O
mm,O
",",O
hiper-poudarjen,O
tumor,B-ety
v,O
prepyloričnem,O
antrumu,O
.,O
"
"
zgornja,O
endoskopija,O
je,O
prav,O
tako,O
pokazala,O
submukozni,O
tumor,B-ety
",",O
ki,O
povzroča,O
subtotalno,O
obstrukcijo,B-ety
želodčnega,I-ety
izhoda,I-ety
.,O
"
"
ker,O
je,O
bil,O
sum,B-ety
na,I-ety
gastrointestinalni,I-ety
stromalni,I-ety
tumor,I-ety
",",O
je,O
bila,O
izvedena,O
distalna,O
gastrektomija,O
.,O
"
"
